accessiom,Position,Coverage,rPM,virus,species,type
OQ818316,3842,541,8.664595279,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3843,541,8.664595279,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3844,543,8.696627054,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3845,539,8.632563503,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3846,541,8.664595279,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3847,543,8.696627054,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3848,542,8.680611166,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3849,543,8.696627054,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3850,559,8.952881258,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3851,578,9.257183126,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3852,604,9.673596207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3853,608,9.737659758,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3854,608,9.737659758,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3855,628,10.05797751,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3856,634,10.15407284,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3857,637,10.2021205,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3858,639,10.23415228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3859,636,10.18610462,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3860,634,10.15407284,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3861,634,10.15407284,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3862,646,10.34626349,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3863,640,10.25016817,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3864,629,10.0739934,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3865,626,10.02594574,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3866,626,10.02594574,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3867,626,10.02594574,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3868,627,10.04196163,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3869,629,10.0739934,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3870,629,10.0739934,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3871,627,10.04196163,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3872,626,10.02594574,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3873,626,10.02594574,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3874,586,9.385310228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3875,596,9.545469105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3876,595,9.529453218,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3877,597,9.561484993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3878,597,9.561484993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3879,598,9.577500881,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3880,593,9.497421442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3881,594,9.51343733,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3882,600,9.609532656,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3883,594,9.51343733,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3884,596,9.545469105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3885,599,9.593516769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3886,599,9.593516769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3887,597,9.561484993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3888,593,9.497421442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3889,583,9.337262564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3890,576,9.22515135,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3891,574,9.193119575,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3892,561,8.984913034,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3893,550,8.808738268,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3894,547,8.760690605,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3895,547,8.760690605,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3896,548,8.776706493,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3897,539,8.632563503,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3898,540,8.648579391,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3899,543,8.696627054,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3900,506,8.104039207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3901,497,7.959896217,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3902,487,7.799737339,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3903,494,7.911848554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3904,496,7.943880329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3905,507,8.120055095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3906,508,8.136070982,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3907,511,8.184118646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3908,511,8.184118646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3909,513,8.216150421,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3910,516,8.264198084,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3911,514,8.232166309,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3912,514,8.232166309,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3913,512,8.200134533,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3914,512,8.200134533,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3915,512,8.200134533,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3916,521,8.344277523,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3917,517,8.280213972,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3918,517,8.280213972,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3919,520,8.328261636,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3920,519,8.312245748,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3921,515,8.248182197,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3922,534,8.552484064,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3923,527,8.44037285,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3924,506,8.104039207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3925,506,8.104039207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3926,506,8.104039207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3927,498,7.975912105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3928,499,7.991927993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3929,491,7.86380089,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3930,489,7.831769115,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3931,487,7.799737339,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3932,492,7.879816778,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3933,489,7.831769115,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3934,488,7.815753227,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3935,487,7.799737339,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3936,492,7.879816778,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3937,487,7.799737339,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3938,482,7.719657901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3939,486,7.783721452,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3940,495,7.927864442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3941,507,8.120055095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3942,507,8.120055095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3943,507,8.120055095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3944,510,8.168102758,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3945,510,8.168102758,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3946,505,8.088023319,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3947,511,8.184118646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3948,511,8.184118646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3949,518,8.29622986,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3950,523,8.376309299,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3951,523,8.376309299,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3952,508,8.136070982,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3953,502,8.039975656,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3954,503,8.055991544,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3955,508,8.136070982,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3956,506,8.104039207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3957,507,8.120055095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3958,503,8.055991544,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3959,503,8.055991544,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3960,504,8.072007431,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3961,503,8.055991544,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3962,496,7.943880329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3963,496,7.943880329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3964,496,7.943880329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3965,496,7.943880329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3966,490,7.847785003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3967,494,7.911848554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3968,479,7.671610237,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3969,481,7.703642013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3970,482,7.719657901,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3971,466,7.463403696,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3972,465,7.447387809,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3973,465,7.447387809,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3974,465,7.447387809,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3975,465,7.447387809,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3976,458,7.335276594,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3977,456,7.303244819,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3978,452,7.239181268,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3979,449,7.191133605,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3980,463,7.415356033,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3981,464,7.431371921,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3982,455,7.287228931,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3983,467,7.479419584,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3984,472,7.559499023,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3985,469,7.51145136,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3986,469,7.51145136,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3987,480,7.687626125,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3988,484,7.751689676,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3989,484,7.751689676,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3990,488,7.815753227,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3991,488,7.815753227,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3992,495,7.927864442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3993,497,7.959896217,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3994,498,7.975912105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3995,503,8.055991544,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3996,502,8.039975656,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3997,507,8.120055095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3998,507,8.120055095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,3999,499,7.991927993,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4000,481,7.703642013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4001,456,7.303244819,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4002,455,7.287228931,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4003,458,7.335276594,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4004,449,7.191133605,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4005,443,7.095038278,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4006,442,7.07902239,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4007,444,7.111054166,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4008,450,7.207149492,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4009,455,7.287228931,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4010,475,7.607546686,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4011,463,7.415356033,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4012,458,7.335276594,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4013,459,7.351292482,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4014,468,7.495435472,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4015,471,7.543483135,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4016,479,7.671610237,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4017,483,7.735673788,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4018,479,7.671610237,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4019,479,7.671610237,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4020,480,7.687626125,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4021,489,7.831769115,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4022,489,7.831769115,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4023,495,7.927864442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4024,485,7.767705564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4025,508,8.136070982,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4026,506,8.104039207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4027,545,8.72865883,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4028,549,8.792722381,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4029,550,8.808738268,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4030,548,8.776706493,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4031,542,8.680611166,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4032,546,8.744674717,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4033,551,8.824754156,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4034,547,8.760690605,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4035,583,9.337262564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4036,583,9.337262564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4037,583,9.337262564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4038,592,9.481405554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4039,609,9.753675646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4040,609,9.753675646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4041,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4042,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4043,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4044,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4045,619,9.913834524,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4046,616,9.865786861,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4047,616,9.865786861,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4048,614,9.833755085,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4049,621,9.945866299,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4050,620,9.929850412,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4051,617,9.881802748,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4052,618,9.897818636,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4053,617,9.881802748,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4054,615,9.849770973,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4055,607,9.721643871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4056,611,9.785707422,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4057,599,9.593516769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4058,598,9.577500881,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4059,593,9.497421442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4060,595,9.529453218,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4061,588,9.417342003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4062,582,9.321246677,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4063,584,9.353278452,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4064,589,9.433357891,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4065,594,9.51343733,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4066,590,9.449373779,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4067,590,9.449373779,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4068,591,9.465389667,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4069,593,9.497421442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4070,593,9.497421442,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4071,592,9.481405554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4072,573,9.177103687,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4073,634,10.15407284,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4074,639,10.23415228,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4075,638,10.21813639,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4076,638,10.21813639,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4077,637,10.2021205,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4078,640,10.25016817,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4079,643,10.29821583,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4080,655,10.49040648,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4081,659,10.55447003,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4082,660,10.57048592,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4083,660,10.57048592,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4084,665,10.65056536,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4085,664,10.63454947,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4086,658,10.53845415,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,4087,662,10.6025177,Pteropus rufus mischivirus,Pteropus rufus,full
