Position,Coverage,rPM,rPM
4800,10,0.215782319,-0.665984144
4801,10,0.215782319,-0.665984144
4802,10,0.215782319,-0.665984144
4803,10,0.215782319,-0.665984144
4804,10,0.215782319,-0.665984144
4805,10,0.215782319,-0.665984144
4806,9,0.194204087,-0.711741635
4807,9,0.194204087,-0.711741635
4808,9,0.194204087,-0.711741635
4809,9,0.194204087,-0.711741635
4810,9,0.194204087,-0.711741635
4811,9,0.194204087,-0.711741635
4812,10,0.215782319,-0.665984144
4813,10,0.215782319,-0.665984144
4814,10,0.215782319,-0.665984144
4815,10,0.215782319,-0.665984144
4816,10,0.215782319,-0.665984144
4817,10,0.215782319,-0.665984144
4818,10,0.215782319,-0.665984144
4819,10,0.215782319,-0.665984144
4820,10,0.215782319,-0.665984144
4821,10,0.215782319,-0.665984144
4822,10,0.215782319,-0.665984144
4823,10,0.215782319,-0.665984144
4824,10,0.215782319,-0.665984144
4825,10,0.215782319,-0.665984144
4826,10,0.215782319,-0.665984144
4827,11,0.237360551,-0.624591459
4828,12,0.258938783,-0.586802897
4829,12,0.258938783,-0.586802897
4830,12,0.258938783,-0.586802897
4831,12,0.258938783,-0.586802897
4832,12,0.258938783,-0.586802897
4833,12,0.258938783,-0.586802897
4834,15,0.323673478,-0.489892885
4835,15,0.323673478,-0.489892885
4836,15,0.323673478,-0.489892885
4837,15,0.323673478,-0.489892885
4838,15,0.323673478,-0.489892885
4839,15,0.323673478,-0.489892885
4840,14,0.302095246,-0.519856109
4841,14,0.302095246,-0.519856109
4842,14,0.302095246,-0.519856109
4843,14,0.302095246,-0.519856109
4844,13,0.280517014,-0.552040793
4845,13,0.280517014,-0.552040793
4846,13,0.280517014,-0.552040793
4847,13,0.280517014,-0.552040793
4848,13,0.280517014,-0.552040793
4849,12,0.258938783,-0.586802897
4850,12,0.258938783,-0.586802897
4851,12,0.258938783,-0.586802897
4852,12,0.258938783,-0.586802897
4853,11,0.237360551,-0.624591459
4854,11,0.237360551,-0.624591459
4855,11,0.237360551,-0.624591459
4856,11,0.237360551,-0.624591459
4857,11,0.237360551,-0.624591459
4858,11,0.237360551,-0.624591459
4859,12,0.258938783,-0.586802897
4860,12,0.258938783,-0.586802897
4861,10,0.215782319,-0.665984144
4862,10,0.215782319,-0.665984144
4863,10,0.215782319,-0.665984144
4864,10,0.215782319,-0.665984144
4865,11,0.237360551,-0.624591459
4866,11,0.237360551,-0.624591459
4867,11,0.237360551,-0.624591459
4868,11,0.237360551,-0.624591459
4869,11,0.237360551,-0.624591459
4870,12,0.258938783,-0.586802897
4871,12,0.258938783,-0.586802897
4872,12,0.258938783,-0.586802897
4873,12,0.258938783,-0.586802897
4874,12,0.258938783,-0.586802897
4875,12,0.258938783,-0.586802897
4876,12,0.258938783,-0.586802897
4877,12,0.258938783,-0.586802897
4878,12,0.258938783,-0.586802897
4879,12,0.258938783,-0.586802897
4880,12,0.258938783,-0.586802897
4881,12,0.258938783,-0.586802897
4882,12,0.258938783,-0.586802897
4883,12,0.258938783,-0.586802897
4884,12,0.258938783,-0.586802897
4885,12,0.258938783,-0.586802897
4886,12,0.258938783,-0.586802897
4887,13,0.280517014,-0.552040793
4888,13,0.280517014,-0.552040793
4889,12,0.258938783,-0.586802897
4890,12,0.258938783,-0.586802897
4891,12,0.258938783,-0.586802897
4892,12,0.258938783,-0.586802897
4893,12,0.258938783,-0.586802897
4894,12,0.258938783,-0.586802897
4895,12,0.258938783,-0.586802897
4896,12,0.258938783,-0.586802897
4897,12,0.258938783,-0.586802897
4898,12,0.258938783,-0.586802897
4899,12,0.258938783,-0.586802897
4900,12,0.258938783,-0.586802897
4901,12,0.258938783,-0.586802897
4902,12,0.258938783,-0.586802897
4903,12,0.258938783,-0.586802897
4904,12,0.258938783,-0.586802897
4905,12,0.258938783,-0.586802897
4906,12,0.258938783,-0.586802897
4907,12,0.258938783,-0.586802897
4908,12,0.258938783,-0.586802897
4909,11,0.237360551,-0.624591459
4910,11,0.237360551,-0.624591459
4911,11,0.237360551,-0.624591459
4912,12,0.258938783,-0.586802897
4913,12,0.258938783,-0.586802897
4914,12,0.258938783,-0.586802897
4915,12,0.258938783,-0.586802897
4916,12,0.258938783,-0.586802897
4917,12,0.258938783,-0.586802897
4918,13,0.280517014,-0.552040793
4919,13,0.280517014,-0.552040793
4920,13,0.280517014,-0.552040793
4921,13,0.280517014,-0.552040793
4922,13,0.280517014,-0.552040793
4923,13,0.280517014,-0.552040793
4924,13,0.280517014,-0.552040793
4925,13,0.280517014,-0.552040793
4926,13,0.280517014,-0.552040793
4927,13,0.280517014,-0.552040793
4928,13,0.280517014,-0.552040793
4929,13,0.280517014,-0.552040793
4930,13,0.280517014,-0.552040793
4931,13,0.280517014,-0.552040793
4932,13,0.280517014,-0.552040793
4933,12,0.258938783,-0.586802897
4934,12,0.258938783,-0.586802897
4935,12,0.258938783,-0.586802897
4936,12,0.258938783,-0.586802897
4937,12,0.258938783,-0.586802897
4938,12,0.258938783,-0.586802897
4939,12,0.258938783,-0.586802897
4940,12,0.258938783,-0.586802897
4941,12,0.258938783,-0.586802897
4942,12,0.258938783,-0.586802897
4943,12,0.258938783,-0.586802897
4944,12,0.258938783,-0.586802897
4945,12,0.258938783,-0.586802897
4946,12,0.258938783,-0.586802897
4947,12,0.258938783,-0.586802897
4948,12,0.258938783,-0.586802897
4949,12,0.258938783,-0.586802897
4950,12,0.258938783,-0.586802897
4951,12,0.258938783,-0.586802897
4952,12,0.258938783,-0.586802897
4953,12,0.258938783,-0.586802897
4954,12,0.258938783,-0.586802897
4955,14,0.302095246,-0.519856109
4956,14,0.302095246,-0.519856109
4957,14,0.302095246,-0.519856109
4958,13,0.280517014,-0.552040793
4959,13,0.280517014,-0.552040793
4960,13,0.280517014,-0.552040793
4961,13,0.280517014,-0.552040793
4962,15,0.323673478,-0.489892885
4963,15,0.323673478,-0.489892885
4964,15,0.323673478,-0.489892885
4965,15,0.323673478,-0.489892885
4966,15,0.323673478,-0.489892885
4967,15,0.323673478,-0.489892885
4968,15,0.323673478,-0.489892885
4969,15,0.323673478,-0.489892885
4970,15,0.323673478,-0.489892885
4971,15,0.323673478,-0.489892885
4972,15,0.323673478,-0.489892885
4973,14,0.302095246,-0.519856109
4974,15,0.323673478,-0.489892885
4975,15,0.323673478,-0.489892885
4976,15,0.323673478,-0.489892885
4977,15,0.323673478,-0.489892885
4978,15,0.323673478,-0.489892885
4979,15,0.323673478,-0.489892885
4980,12,0.258938783,-0.586802897
4981,12,0.258938783,-0.586802897
4982,12,0.258938783,-0.586802897
4983,12,0.258938783,-0.586802897
4984,12,0.258938783,-0.586802897
4985,12,0.258938783,-0.586802897
4986,12,0.258938783,-0.586802897
4987,12,0.258938783,-0.586802897
4988,12,0.258938783,-0.586802897
4989,12,0.258938783,-0.586802897
4990,12,0.258938783,-0.586802897
4991,12,0.258938783,-0.586802897
4992,12,0.258938783,-0.586802897
4993,12,0.258938783,-0.586802897
4994,13,0.280517014,-0.552040793
4995,13,0.280517014,-0.552040793
4996,13,0.280517014,-0.552040793
4997,13,0.280517014,-0.552040793
4998,13,0.280517014,-0.552040793
4999,13,0.280517014,-0.552040793
5000,13,0.280517014,-0.552040793
5001,13,0.280517014,-0.552040793
5002,13,0.280517014,-0.552040793
5003,13,0.280517014,-0.552040793
5004,13,0.280517014,-0.552040793
5005,12,0.258938783,-0.586802897
5006,12,0.258938783,-0.586802897
5007,12,0.258938783,-0.586802897
5008,12,0.258938783,-0.586802897
5009,12,0.258938783,-0.586802897
5010,12,0.258938783,-0.586802897
5011,11,0.237360551,-0.624591459
5012,11,0.237360551,-0.624591459
5013,11,0.237360551,-0.624591459
5014,11,0.237360551,-0.624591459
5015,11,0.237360551,-0.624591459
5016,10,0.215782319,-0.665984144
5017,10,0.215782319,-0.665984144
5018,10,0.215782319,-0.665984144
5019,11,0.237360551,-0.624591459
5020,11,0.237360551,-0.624591459
5021,11,0.237360551,-0.624591459
5022,11,0.237360551,-0.624591459
5023,11,0.237360551,-0.624591459
5024,11,0.237360551,-0.624591459
5025,11,0.237360551,-0.624591459
5026,11,0.237360551,-0.624591459
5027,11,0.237360551,-0.624591459
5028,11,0.237360551,-0.624591459
5029,11,0.237360551,-0.624591459
5030,11,0.237360551,-0.624591459
5031,13,0.280517014,-0.552040793
5032,13,0.280517014,-0.552040793
5033,12,0.258938783,-0.586802897
5034,12,0.258938783,-0.586802897
5035,12,0.258938783,-0.586802897
5036,13,0.280517014,-0.552040793
5037,13,0.280517014,-0.552040793
5038,13,0.280517014,-0.552040793
5039,13,0.280517014,-0.552040793
5040,13,0.280517014,-0.552040793
5041,13,0.280517014,-0.552040793
5042,13,0.280517014,-0.552040793
5043,13,0.280517014,-0.552040793
5044,13,0.280517014,-0.552040793
5045,13,0.280517014,-0.552040793
5046,13,0.280517014,-0.552040793
5047,13,0.280517014,-0.552040793
5048,13,0.280517014,-0.552040793
5049,13,0.280517014,-0.552040793
5050,13,0.280517014,-0.552040793
5051,13,0.280517014,-0.552040793
5052,13,0.280517014,-0.552040793
5053,13,0.280517014,-0.552040793
5054,13,0.280517014,-0.552040793
5055,13,0.280517014,-0.552040793
5056,13,0.280517014,-0.552040793
5057,13,0.280517014,-0.552040793
5058,12,0.258938783,-0.586802897
5059,12,0.258938783,-0.586802897
5060,12,0.258938783,-0.586802897
5061,12,0.258938783,-0.586802897
5062,13,0.280517014,-0.552040793
5063,13,0.280517014,-0.552040793
5064,12,0.258938783,-0.586802897
5065,12,0.258938783,-0.586802897
5066,12,0.258938783,-0.586802897
5067,12,0.258938783,-0.586802897
5068,12,0.258938783,-0.586802897
5069,12,0.258938783,-0.586802897
5070,12,0.258938783,-0.586802897
5071,12,0.258938783,-0.586802897
5072,12,0.258938783,-0.586802897
5073,12,0.258938783,-0.586802897
5074,13,0.280517014,-0.552040793
5075,13,0.280517014,-0.552040793
5076,14,0.302095246,-0.519856109
5077,14,0.302095246,-0.519856109
5078,14,0.302095246,-0.519856109
5079,14,0.302095246,-0.519856109
5080,15,0.323673478,-0.489892885
5081,16,0.34525171,-0.461864162
5082,16,0.34525171,-0.461864162
5083,16,0.34525171,-0.461864162
5084,16,0.34525171,-0.461864162
5085,16,0.34525171,-0.461864162
5086,16,0.34525171,-0.461864162
5087,16,0.34525171,-0.461864162
5088,16,0.34525171,-0.461864162
5089,16,0.34525171,-0.461864162
5090,16,0.34525171,-0.461864162
5091,17,0.366829942,-0.435535223
5092,17,0.366829942,-0.435535223
5093,17,0.366829942,-0.435535223
5094,17,0.366829942,-0.435535223
5095,17,0.366829942,-0.435535223
5096,17,0.366829942,-0.435535223
5097,18,0.388408174,-0.410711639
5098,18,0.388408174,-0.410711639
5099,19,0.409986406,-0.387230543
5100,19,0.409986406,-0.387230543
5101,17,0.366829942,-0.435535223
5102,17,0.366829942,-0.435535223
5103,17,0.366829942,-0.435535223
5104,17,0.366829942,-0.435535223
5105,17,0.366829942,-0.435535223
5106,17,0.366829942,-0.435535223
5107,17,0.366829942,-0.435535223
5108,15,0.323673478,-0.489892885
5109,15,0.323673478,-0.489892885
5110,15,0.323673478,-0.489892885
5111,15,0.323673478,-0.489892885
5112,15,0.323673478,-0.489892885
5113,15,0.323673478,-0.489892885
5114,16,0.34525171,-0.461864162
5115,16,0.34525171,-0.461864162
5116,16,0.34525171,-0.461864162
5117,16,0.34525171,-0.461864162
5118,16,0.34525171,-0.461864162
5119,16,0.34525171,-0.461864162
5120,14,0.302095246,-0.519856109
5121,14,0.302095246,-0.519856109
5122,15,0.323673478,-0.489892885
5123,15,0.323673478,-0.489892885
5124,15,0.323673478,-0.489892885
5125,15,0.323673478,-0.489892885
5126,15,0.323673478,-0.489892885
5127,15,0.323673478,-0.489892885
5128,15,0.323673478,-0.489892885
5129,15,0.323673478,-0.489892885
5130,15,0.323673478,-0.489892885
5131,15,0.323673478,-0.489892885
5132,15,0.323673478,-0.489892885
5133,15,0.323673478,-0.489892885
5134,15,0.323673478,-0.489892885
5135,15,0.323673478,-0.489892885
5136,15,0.323673478,-0.489892885
5137,15,0.323673478,-0.489892885
5138,15,0.323673478,-0.489892885
5139,15,0.323673478,-0.489892885
5140,15,0.323673478,-0.489892885
5141,14,0.302095246,-0.519856109
5142,16,0.34525171,-0.461864162
5143,16,0.34525171,-0.461864162
5144,16,0.34525171,-0.461864162
5145,16,0.34525171,-0.461864162
5146,16,0.34525171,-0.461864162
5147,16,0.34525171,-0.461864162
5148,16,0.34525171,-0.461864162
5149,16,0.34525171,-0.461864162
5150,16,0.34525171,-0.461864162
5151,16,0.34525171,-0.461864162
5152,16,0.34525171,-0.461864162
5153,16,0.34525171,-0.461864162
5154,16,0.34525171,-0.461864162
5155,16,0.34525171,-0.461864162
5156,16,0.34525171,-0.461864162
5157,16,0.34525171,-0.461864162
5158,16,0.34525171,-0.461864162
5159,16,0.34525171,-0.461864162
5160,16,0.34525171,-0.461864162
5161,16,0.34525171,-0.461864162
5162,16,0.34525171,-0.461864162
5163,16,0.34525171,-0.461864162
5164,16,0.34525171,-0.461864162
5165,15,0.323673478,-0.489892885
5166,15,0.323673478,-0.489892885
5167,15,0.323673478,-0.489892885
5168,15,0.323673478,-0.489892885
5169,15,0.323673478,-0.489892885
5170,15,0.323673478,-0.489892885
5171,15,0.323673478,-0.489892885
5172,15,0.323673478,-0.489892885
5173,15,0.323673478,-0.489892885
5174,15,0.323673478,-0.489892885
5175,15,0.323673478,-0.489892885
5176,16,0.34525171,-0.461864162
5177,14,0.302095246,-0.519856109
5178,14,0.302095246,-0.519856109
5179,14,0.302095246,-0.519856109
5180,15,0.323673478,-0.489892885
5181,15,0.323673478,-0.489892885
5182,14,0.302095246,-0.519856109
5183,14,0.302095246,-0.519856109
5184,14,0.302095246,-0.519856109
5185,14,0.302095246,-0.519856109
5186,14,0.302095246,-0.519856109
5187,14,0.302095246,-0.519856109
5188,14,0.302095246,-0.519856109
5189,14,0.302095246,-0.519856109
5190,14,0.302095246,-0.519856109
5191,15,0.323673478,-0.489892885
5192,15,0.323673478,-0.489892885
5193,15,0.323673478,-0.489892885
5194,15,0.323673478,-0.489892885
5195,15,0.323673478,-0.489892885
5196,15,0.323673478,-0.489892885
5197,15,0.323673478,-0.489892885
5198,15,0.323673478,-0.489892885
5199,15,0.323673478,-0.489892885
5200,15,0.323673478,-0.489892885
5201,15,0.323673478,-0.489892885
5202,15,0.323673478,-0.489892885
5203,16,0.34525171,-0.461864162
5204,16,0.34525171,-0.461864162
5205,16,0.34525171,-0.461864162
5206,16,0.34525171,-0.461864162
5207,16,0.34525171,-0.461864162
5208,15,0.323673478,-0.489892885
5209,15,0.323673478,-0.489892885
5210,15,0.323673478,-0.489892885
5211,15,0.323673478,-0.489892885
5212,15,0.323673478,-0.489892885
5213,15,0.323673478,-0.489892885
5214,15,0.323673478,-0.489892885
5215,15,0.323673478,-0.489892885
5216,15,0.323673478,-0.489892885
5217,15,0.323673478,-0.489892885
5218,15,0.323673478,-0.489892885
5219,15,0.323673478,-0.489892885
5220,14,0.302095246,-0.519856109
5221,14,0.302095246,-0.519856109
5222,13,0.280517014,-0.552040793
5223,13,0.280517014,-0.552040793
5224,13,0.280517014,-0.552040793
5225,13,0.280517014,-0.552040793
5226,12,0.258938783,-0.586802897
5227,11,0.237360551,-0.624591459
5228,11,0.237360551,-0.624591459
5229,11,0.237360551,-0.624591459
5230,12,0.258938783,-0.586802897
5231,13,0.280517014,-0.552040793
5232,13,0.280517014,-0.552040793
5233,13,0.280517014,-0.552040793
5234,13,0.280517014,-0.552040793
5235,14,0.302095246,-0.519856109
5236,14,0.302095246,-0.519856109
5237,13,0.280517014,-0.552040793
5238,13,0.280517014,-0.552040793
5239,13,0.280517014,-0.552040793
5240,13,0.280517014,-0.552040793
5241,13,0.280517014,-0.552040793
5242,13,0.280517014,-0.552040793
5243,12,0.258938783,-0.586802897
5244,12,0.258938783,-0.586802897
5245,11,0.237360551,-0.624591459
5246,11,0.237360551,-0.624591459
5247,11,0.237360551,-0.624591459
5248,11,0.237360551,-0.624591459
5249,11,0.237360551,-0.624591459
5250,11,0.237360551,-0.624591459
5251,11,0.237360551,-0.624591459
5252,11,0.237360551,-0.624591459
5253,11,0.237360551,-0.624591459
5254,12,0.258938783,-0.586802897
5255,12,0.258938783,-0.586802897
5256,12,0.258938783,-0.586802897
5257,12,0.258938783,-0.586802897
5258,12,0.258938783,-0.586802897
5259,12,0.258938783,-0.586802897
5260,11,0.237360551,-0.624591459
5261,11,0.237360551,-0.624591459
5262,11,0.237360551,-0.624591459
5263,11,0.237360551,-0.624591459
5264,11,0.237360551,-0.624591459
5265,11,0.237360551,-0.624591459
5266,11,0.237360551,-0.624591459
5267,11,0.237360551,-0.624591459
5268,10,0.215782319,-0.665984144
5269,10,0.215782319,-0.665984144
5270,10,0.215782319,-0.665984144
5271,10,0.215782319,-0.665984144
5272,10,0.215782319,-0.665984144
5273,10,0.215782319,-0.665984144
5274,10,0.215782319,-0.665984144
5275,10,0.215782319,-0.665984144
5276,10,0.215782319,-0.665984144
5277,10,0.215782319,-0.665984144
5278,10,0.215782319,-0.665984144
5279,10,0.215782319,-0.665984144
5280,10,0.215782319,-0.665984144
5281,10,0.215782319,-0.665984144
5282,10,0.215782319,-0.665984144
5283,10,0.215782319,-0.665984144
5284,10,0.215782319,-0.665984144
5285,10,0.215782319,-0.665984144
5286,10,0.215782319,-0.665984144
5287,10,0.215782319,-0.665984144
5288,8,0.172625855,-0.762894157
5289,8,0.172625855,-0.762894157
5290,8,0.172625855,-0.762894157
5291,8,0.172625855,-0.762894157
5292,8,0.172625855,-0.762894157
5293,8,0.172625855,-0.762894157
5294,9,0.194204087,-0.711741635
5295,9,0.194204087,-0.711741635
5296,9,0.194204087,-0.711741635
5297,9,0.194204087,-0.711741635
5298,9,0.194204087,-0.711741635
5299,9,0.194204087,-0.711741635
5300,9,0.194204087,-0.711741635
5301,9,0.194204087,-0.711741635
5302,9,0.194204087,-0.711741635
5303,9,0.194204087,-0.711741635
5304,11,0.237360551,-0.624591459
5305,11,0.237360551,-0.624591459
5306,11,0.237360551,-0.624591459
5307,11,0.237360551,-0.624591459
5308,11,0.237360551,-0.624591459
5309,11,0.237360551,-0.624591459
5310,11,0.237360551,-0.624591459
5311,11,0.237360551,-0.624591459
5312,11,0.237360551,-0.624591459
5313,11,0.237360551,-0.624591459
5314,11,0.237360551,-0.624591459
5315,11,0.237360551,-0.624591459
5316,11,0.237360551,-0.624591459
5317,13,0.280517014,-0.552040793
5318,13,0.280517014,-0.552040793
5319,15,0.323673478,-0.489892885
5320,15,0.323673478,-0.489892885
5321,15,0.323673478,-0.489892885
5322,15,0.323673478,-0.489892885
5323,15,0.323673478,-0.489892885
5324,15,0.323673478,-0.489892885
5325,15,0.323673478,-0.489892885
5326,14,0.302095246,-0.519856109
5327,14,0.302095246,-0.519856109
5328,15,0.323673478,-0.489892885
5329,15,0.323673478,-0.489892885
5330,15,0.323673478,-0.489892885
5331,15,0.323673478,-0.489892885
5332,15,0.323673478,-0.489892885
5333,15,0.323673478,-0.489892885
5334,15,0.323673478,-0.489892885
5335,16,0.34525171,-0.461864162
5336,16,0.34525171,-0.461864162
5337,15,0.323673478,-0.489892885
5338,15,0.323673478,-0.489892885
5339,15,0.323673478,-0.489892885
5340,15,0.323673478,-0.489892885
5341,15,0.323673478,-0.489892885
5342,15,0.323673478,-0.489892885
5343,15,0.323673478,-0.489892885
5344,15,0.323673478,-0.489892885
5345,15,0.323673478,-0.489892885
5346,16,0.34525171,-0.461864162
5347,16,0.34525171,-0.461864162
5348,16,0.34525171,-0.461864162
5349,15,0.323673478,-0.489892885
5350,15,0.323673478,-0.489892885
5351,15,0.323673478,-0.489892885
5352,15,0.323673478,-0.489892885
5353,15,0.323673478,-0.489892885
5354,15,0.323673478,-0.489892885
5355,15,0.323673478,-0.489892885
5356,17,0.366829942,-0.435535223
5357,17,0.366829942,-0.435535223
